id,name,categories,lat,long,num_checkins,num_likes,price,rating,num_ratings,url_venue,url_foursquare
57a41115498e0286362203a7,2887 Green Street #4,Residential Building (Apartment / Condo),37.794689,-122.446512,0,1,,,,,http://4sq.com/2b79xkb
4db1a8f80437a93f7f8e1fbd,M&W Market,Convenience Store,37.75490718,-122.39796748,0,0,,,,,http://4sq.com/gXifnM
4c7e9c161009a0932ff9444e,Rooftop School - Upper Campus,General College & University,37.757593704295154,-122.44444981258745,0,1,,,,,http://4sq.com/bbzwdL
4efe30f5b6346feaeb4998e5,Bing Bing!,Military Base,37.72044934291823,-122.48276488328172,0,0,,,,,http://4sq.com/uGjnKP
4c33860866e40f47bf26c88b,180 Corwin,,37.757917,-122.44092,0,0,,,,,http://4sq.com/aQLtHY
50775f55e4b018ca94b304d4,Team America HQ,Gluten-free Restaurant,37.760658610843805,-122.48909890991834,0,0,2,,,,http://4sq.com/R1LeU9
4bf1c1f0a09076b089eb29d4,Francisco Studios,General Entertainment,37.719206713124706,-122.44661453733237,0,3,,,,,http://4sq.com/a2FW3h
532dd590498ee59ab172b9e4,Bootcamp Six Pack,Athletics & Sports,37.792776,-122.446399,0,0,,,,,http://4sq.com/1h7euDI
4c5dc69e6ebe2d7f9ee3d32e,Showing De Haro,,37.75832,-122.401056,0,0,,,,,http://4sq.com/cd7Hhq
52a7d33511d2eaf4e06d0396,75 Sierra,Residential Building (Apartment / Condo),37.758339493004385,-122.39577971129678,0,1,,,,,http://4sq.com/1jLegXi
50159dd8e4b088cc6cf8085c,Path Around Rooftop School,Trail,37.75507264014277,-122.44441537319126,0,0,,,,,http://4sq.com/PYbHCb
4e761ef552b1c8e519bf78aa,San Francisco Fire Department Station 37,Fire Station,37.756763,-122.398767,0,0,,,,,http://4sq.com/oKjUTU
4b435628f964a52098de25e3,California Street Cable Car,Cable Car,37.793460994054406,-122.39797085523605,0,62,,,,,http://4sq.com/6R5MFR
4f529e14e4b0639bb97caf91,Graded Area 9 (Restored Dune Habitat),Nature Preserve,37.79395968049537,-122.47807767720364,0,0,,,,,http://4sq.com/wQa9A3
4b970696f964a52013f434e3,James Denman Middle School,Middle School,37.72163057964868,-122.44276210873309,0,2,,,,,http://4sq.com/dfO7Xj
4eb41c88775b544c26b5e91f,Trolley-Bus Flowers,Flower Shop,37.79360190254987,-122.39612395055765,0,2,,,,,http://4sq.com/vINL0F
4eb18f62b8035a99ee3f4360,CSCS@CSCC,American Restaurant,37.725069,-122.493326,0,0,2,,,,http://4sq.com/vqrvwX
57577191cd10ac4151cba139,Redshift,Office,37.793824,-122.396712,0,0,,,,,http://4sq.com/1U6H4vl
4e5e68a962e12101203ddecf,Xpress Publication Lab Class,College Classroom,37.72038111948467,-122.48320706167159,0,0,,,,,http://4sq.com/qc9lId
4f29d31fe4b01c8768b4ecd9,Goliath,Other Great Outdoors,37.79280436940954,-122.44538299078718,0,0,,,,,http://4sq.com/AeuWgt
